Year,ID Geography,Geography,Excessive Drinking,Median Household Income
"2018","05000US13303","Washington County, GA",0.13260263204574585,35542
"2018","05000US46033","Custer County, SD",0.1697397530078888,51223
"2018","05000US13305","Wayne County, GA",0.15441031754016876,42017
"2018","05000US30017","Custer County, MT",0.2128353714942932,48935
"2018","05000US13307","Webster County, GA",0.12898880243301392,36329
"2018","05000US46035","Davison County, SD",0.18536105751991272,50238
"2018","05000US13309","Wheeler County, GA",0.15527118742465973,29532
"2018","05000US30015","Chouteau County, MT",0.1873459368944168,40718
"2018","05000US13311","White County, GA",0.15886221826076508,44980
"2018","05000US51173","Smyth County, VA",0.16707894206047058,40140
"2018","05000US30013","Cascade County, MT",0.21416865289211273,45569
"2018","05000US46037","Day County, SD",0.16592475771903992,43602
"2018","05000US13313","Whitfield County, GA",0.15358546376228333,46796
"2018","05000US30011","Carter County, MT",0.1931835263967514,47280
"2018","05000US13315","Wilcox County, GA",0.15350812673568726,33858
"2018","05000US30009","Carbon County, MT",0.20032921433448792,53794
"2018","05000US13317","Wilkes County, GA",0.12457147985696793,33735
"2018","05000US46039","Deuel County, SD",0.18679578602313995,53517
"2018","05000US13319","Wilkinson County, GA",0.1345921903848648,47309
"2018","05000US30007","Broadwater County, MT",0.20058515667915344,50791
"2018","05000US13321","Worth County, GA",0.14912265539169312,40122
"2018","05000US51171","Shenandoah County, VA",0.17676544189453125,53810
"2018","05000US30005","Blaine County, MT",0.1972477287054062,36852
"2018","05000US15001","Hawaii County, HI",0.2184259593486786,54684
"2018","05000US46041","Dewey County, SD",0.1791447103023529,38540
"2018","05000US30003","Big Horn County, MT",0.1709555834531784,39445
"2018","05000US15003","Honolulu County, HI",0.1888533979654312,80012
"2018","05000US46043","Douglas County, SD",0.187485933303833,48475
"2018","05000US15005","Kalawao County, HI",0.166535884141922,
"2018","05000US51169","Scott County, VA",0.1518745720386505,38612
"2018","05000US30001","Beaverhead County, MT",0.2112065702676773,40218
"2018","05000US29510","St. Louis city, MO",0.20627295970916748,39954
"2018","05000US15007","Kauai County, HI",0.20435073971748352,63164
"2018","05000US51167","Russell County, VA",0.15788353979587555,39003
"2018","05000US46045","Edmunds County, SD",0.18185128271579742,55477
"2018","05000US15009","Maui County, HI",0.19970321655273438,69699
"2018","05000US29229","Wright County, MO",0.14699339866638184,32722
"2018","05000US29227","Worth County, MO",0.1606152057647705,41338
"2018","05000US16001","Ada County, ID",0.19310612976551056,61571
"2018","05000US51165","Rockingham County, VA",0.17817442119121552,57655
"2018","05000US29225","Webster County, MO",0.17370352149009705,46989
"2018","05000US29223","Wayne County, MO",0.15059009194374084,30793
"2018","05000US16003","Adams County, ID",0.134700745344162,42310
"2018","05000US51163","Rockbridge County, VA",0.16052158176898956,50570
"2018","05000US29221","Washington County, MO",0.17358393967151642,35745
"2018","05000US16005","Bannock County, ID",0.17679278552532196,48453
"2018","05000US29219","Warren County, MO",0.18850958347320557,54756
"2018","05000US29217","Vernon County, MO",0.16283874213695526,39036
"2018","05000US16007","Bear Lake County, ID",0.15681515634059906,45875
"2018","05000US51161","Roanoke County, VA",0.17089682817459106,62306
"2018","05000US46047","Fall River County, SD",0.16037645936012268,44440
"2018","05000US29215","Texas County, MO",0.1572374701499939,33879
"2018","05000US16009","Benewah County, ID",0.167964905500412,45285
"2018","05000US51159","Richmond County, VA",0.15078359842300415,45403
"2018","05000US29213","Taney County, MO",0.16332632303237915,38268
"2018","05000US16011","Bingham County, ID",0.16445131599903107,51586
"2018","05000US46049","Faulk County, SD",0.173954576253891,47756
"2018","05000US29211","Sullivan County, MO",0.16104047000408173,40770
"2018","05000US16013","Blaine County, ID",0.18682879209518433,66210
"2018","05000US51157","Rappahannock County, VA",0.1639409214258194,65278
"2018","05000US29209","Stone County, MO",0.14793305099010468,43092
"2018","05000US46051","Grant County, SD",0.18353818356990814,55118
"2018","05000US16015","Boise County, ID",0.1457766592502594,50123
"2018","05000US51155","Pulaski County, VA",0.1645275354385376,49554
"2018","05000US29207","Stoddard County, MO",0.1623106598854065,37694
"2018","05000US16017","Bonner County, ID",0.17675219476222992,48097
"2018","05000US29205","Shelby County, MO",0.1658942550420761,40679
"2018","05000US29203","Shannon County, MO",0.15564867854118347,29499
"2018","05000US16019","Bonneville County, ID",0.16020146012306213,59293
"2018","05000US51153","Prince William County, VA",0.17967456579208374,97549
"2018","05000US29201","Scott County, MO",0.1541607677936554,41738
"2018","05000US46053","Gregory County, SD",0.16207310557365417,38338
"2018","05000US16021","Boundary County, ID",0.14333869516849518,42725
"2018","05000US29199","Scotland County, MO",0.1664670705795288,39399
"2018","05000US16023","Butte County, ID",0.1521666944026947,41706
"2018","05000US29197","Schuyler County, MO",0.16453272104263306,38134
"2018","05000US16025","Camas County, ID",0.14621655642986298,49153
"2018","05000US51149","Prince George County, VA",0.17190960049629211,66775
"2018","05000US29195","Saline County, MO",0.16673050820827484,43095
"2018","05000US16027","Canyon County, ID",0.14997397363185883,48461
"2018","05000US46055","Haakon County, SD",0.1575695127248764,47596
"2018","05000US29189","St. Louis County, MO",0.19681866466999054,62756
"2018","05000US16029","Caribou County, ID",0.17086423933506012,55152
"2018","05000US51147","Prince Edward County, VA",0.17284716665744781,41072
"2018","05000US29187","St. Francois County, MO",0.18793430924415588,42851
"2018","05000US46057","Hamlin County, SD",0.19821038842201233,57575
"2018","05000US16031","Cassia County, ID",0.15091624855995178,48983
"2018","05000US29186","Ste. Genevieve County, MO",0.18960125744342804,57701
"2018","05000US16033","Clark County, ID",0.1313745528459549,42050
"2018","05000US51145","Powhatan County, VA",0.19572816789150238,78047
"2018","05000US46059","Hand County, SD",0.18678800761699677,52592
"2018","05000US16035","Clearwater County, ID",0.1594972163438797,43626
"2018","05000US29185","St. Clair County, MO",0.14948251843452454,35683
"2018","05000US29183","St. Charles County, MO",0.21534237265586853,80696
"2018","05000US16037","Custer County, ID",0.14826451241970062,45591
"2018","05000US51143","Pittsylvania County, VA",0.15035288035869598,46192
"2018","05000US29181","Ripley County, MO",0.15846040844917297,30796
"2018","05000US46061","Hanson County, SD",0.20514854788780212,61242
"2018","05000US16039","Elmore County, ID",0.177167609333992,45003
"2018","05000US51141","Patrick County, VA",0.14756599068641663,38539
"2018","05000US29179","Reynolds County, MO",0.1552010476589203,33487
"2018","05000US16041","Franklin County, ID",0.1618662178516388,54427
"2018","05000US29177","Ray County, MO",0.1758212447166443,57589
"2018","05000US46063","Harding County, SD",0.19775499403476715,53080
"2018","05000US16043","Fremont County, ID",0.15516351163387299,46465
"2018","05000US51139","Page County, VA",0.15981681644916534,45834
"2018","05000US29175","Randolph County, MO",0.1830861121416092,43386
"2018","05000US29173","Ralls County, MO",0.17173856496810913,51564
"2018","05000US16045","Gem County, ID",0.14585353434085846,42027
"2018","05000US51137","Orange County, VA",0.1737339198589325,64656
"2018","05000US29171","Putnam County, MO",0.1536523550748825,40150
"2018","05000US16047","Gooding County, ID",0.16188034415245056,46948
"2018","05000US29169","Pulaski County, MO",0.2220308482646942,50870
"2018","05000US46065","Hughes County, SD",0.19665391743183136,63468
"2018","05000US16049","Idaho County, ID",0.14898261427879333,42049
"2018","05000US51135","Nottoway County, VA",0.15029385685920715,40514
"2018","05000US29167","Polk County, MO",0.16646893322467804,44357
"2018","05000US46067","Hutchinson County, SD",0.1774686872959137,51786
"2018","05000US16051","Jefferson County, ID",0.16110797226428986,61156
"2018","05000US51133","Northumberland County, VA",0.13659130036830902,52957
"2018","05000US29165","Platte County, MO",0.19453498721122742,77933
"2018","05000US16053","Jerome County, ID",0.16653887927532196,48590
"2018","05000US29163","Pike County, MO",0.1819174587726593,43617
"2018","05000US46069","Hyde County, SD",0.17838603258132935,51053
"2018","05000US16055","Kootenai County, ID",0.18865174055099487,52019
"2018","05000US51131","Northampton County, VA",0.12827450037002563,39348
"2018","05000US29161","Phelps County, MO",0.18362919986248016,40738
"2018","05000US46071","Jackson County, SD",0.1665395200252533,33881
"2018","05000US16057","Latah County, ID",0.19537724554538727,43767
"2018","05000US51127","New Kent County, VA",0.19002684950828552,84486
"2018","05000US29159","Pettis County, MO",0.16687731444835663,42089
"2018","05000US16059","Lemhi County, ID",0.13847270607948303,39934
"2018","05000US29157","Perry County, MO",0.18355856835842133,51922
"2018","05000US46073","Jerauld County, SD",0.1794673204421997,47468
"2018","05000US16061","Lewis County, ID",0.1434096246957779,41092
"2018","05000US51125","Nelson County, VA",0.15101468563079834,54188
"2018","05000US29155","Pemiscot County, MO",0.14165948331356049,33293
"2018","05000US29153","Ozark County, MO",0.13679885864257812,32042
"2018","05000US16063","Lincoln County, ID",0.15489986538887024,47754
"2018","05000US51121","Montgomery County, VA",0.203884556889534,51428
"2018","05000US29151","Osage County, MO",0.20086823403835297,55781
"2018","05000US16065","Madison County, ID",0.16309280693531036,41199
"2018","05000US46075","Jones County, SD",0.18088281154632568,45485
"2018","05000US29149","Oregon County, MO",0.15639381110668182,30126
"2018","05000US16067","Minidoka County, ID",0.14650629460811615,48903
"2018","05000US51119","Middlesex County, VA",0.14886294305324554,49840
"2018","05000US29147","Nodaway County, MO",0.17994405329227448,44923
"2018","05000US29145","Newton County, MO",0.17144346237182617,46170
"2018","05000US16069","Nez Perce County, ID",0.16752071678638458,50030
"2018","05000US46077","Kingsbury County, SD",0.18615606427192688,49653
"2018","05000US16071","Oneida County, ID",0.1619844287633896,46596
"2018","05000US51117","Mecklenburg County, VA",0.1329852193593979,45827
"2018","05000US29143","New Madrid County, MO",0.14007946848869324,33037
"2018","05000US16073","Owyhee County, ID",0.147710919380188,35866
"2018","05000US29141","Morgan County, MO",0.151753231883049,38412
"2018","05000US46079","Lake County, SD",0.19233277440071106,57473
"2018","05000US16075","Payette County, ID",0.14973577857017517,46595
"2018","05000US51115","Mathews County, VA",0.1545330286026001,59439
"2018","05000US29139","Montgomery County, MO",0.15856507420539856,42701
"2018","05000US29137","Monroe County, MO",0.1595747321844101,41630
"2018","05000US16077","Power County, ID",0.14590953290462494,45933
"2018","05000US51113","Madison County, VA",0.15583598613739014,56774
"2018","05000US46081","Lawrence County, SD",0.2031514048576355,50488
"2018","05000US16079","Shoshone County, ID",0.14363223314285278,39285
"2018","05000US29135","Moniteau County, MO",0.18836291134357452,50241
"2018","05000US29133","Mississippi County, MO",0.15349987149238586,32388
"2018","05000US16081","Teton County, ID",0.18442143499851227,60745
"2018","05000US51111","Lunenburg County, VA",0.1448594331741333,38313
"2018","05000US29131","Miller County, MO",0.16797174513339996,41274
"2018","05000US46083","Lincoln County, SD",0.19875653088092804,84610
"2018","05000US16083","Twin Falls County, ID",0.1636647880077362,49415
"2018","05000US51109","Louisa County, VA",0.16086503863334656,52671
"2018","05000US29129","Mercer County, MO",0.15986059606075287,42239
"2018","05000US16085","Valley County, ID",0.16922518610954285,58738
"2018","05000US29127","Marion County, MO",0.17516006529331207,45187
"2018","05000US29125","Maries County, MO",0.16207987070083618,43192
"2018","05000US16087","Washington County, ID",0.13322198390960693,41647
"2018","05000US51107","Loudoun County, VA",0.17061711847782135,134609
"2018","05000US29123","Madison County, MO",0.16096171736717224,36909
"2018","05000US29121","Macon County, MO",0.16179417073726654,40603
"2018","05000US17001","Adams County, IL",0.2046208381652832,51130
"2018","05000US46085","Lyman County, SD",0.17906618118286133,42682
"2018","05000US17003","Alexander County, IL",0.14355090260505676,33344
"2018","05000US29119","McDonald County, MO",0.1574118435382843,37594
"2018","05000US17005","Bond County, IL",0.20870904624462128,53631
"2018","05000US51105","Lee County, VA",0.15880070626735687,32466
"2018","05000US29117","Livingston County, MO",0.168831467628479,41759
"2018","05000US17007","Boone County, IL",0.2055337131023407,62081
"2018","05000US29115","Linn County, MO",0.1737070232629776,41176
"2018","05000US17009","Brown County, IL",0.23775158822536469,51826
"2018","05000US46087","McCook County, SD",0.1881972998380661,58975
"2018","05000US29113","Lincoln County, MO",0.2026558220386505,56833
"2018","05000US17011","Bureau County, IL",0.20029129087924957,53410
"2018","05000US29111","Lewis County, MO",0.17212918400764465,43813
"2018","05000US17013","Calhoun County, IL",0.20173320174217224,50952
"2018","05000US46089","McPherson County, SD",0.156635582447052,41253
"2018","05000US17015","Carroll County, IL",0.1962146908044815,50330
"2018","05000US29109","Lawrence County, MO",0.16554796695709229,41934
"2018","05000US17017","Cass County, IL",0.20339494943618774,47511
"2018","05000US51103","Lancaster County, VA",0.14125129580497742,44941
"2018","05000US29107","Lafayette County, MO",0.18066942691802979,52065
"2018","05000US46091","Marshall County, SD",0.19446656107902527,54019
"2018","05000US17019","Champaign County, IL",0.2181205451488495,51032
"2018","05000US51101","King William County, VA",0.18316252529621124,68053
"2018","05000US29105","Laclede County, MO",0.16326197981834412,40885
"2018","05000US17021","Christian County, IL",0.2084430754184723,49324
"2018","05000US29103","Knox County, MO",0.1606345772743225,36770
"2018","05000US17023","Clark County, IL",0.1985790729522705,49937
"2018","05000US29101","Johnson County, MO",0.19327059388160706,50257
"2018","05000US17025","Clay County, IL",0.20457501709461212,43478
"2018","05000US29099","Jefferson County, MO",0.21103976666927338,61508
"2018","05000US46093","Meade County, SD",0.1982317417860031,54976
"2018","05000US17027","Clinton County, IL",0.2392663061618805,61013
"2018","05000US51099","King George County, VA",0.1989339292049408,80664
"2018","05000US29097","Jasper County, MO",0.1698513925075531,44699
"2018","05000US46095","Mellette County, SD",0.1439862698316574,33173
"2018","05000US17029","Coles County, IL",0.2099132090806961,42066
"2018","05000US51097","King and Queen County, VA",0.15270854532718658,52115
"2018","05000US29095","Jackson County, MO",0.19946499168872833,50822
"2018","05000US17031","Cook County, IL",0.22304050624370575,60025
"2018","05000US29093","Iron County, MO",0.16366836428642273,34133
"2018","05000US17033","Crawford County, IL",0.21698838472366333,46374
"2018","05000US29091","Howell County, MO",0.16470704972743988,36323
"2018","05000US17035","Cumberland County, IL",0.2037474811077118,49733
"2018","05000US46097","Miner County, SD",0.17770585417747498,46744
"2018","05000US29089","Howard County, MO",0.17078828811645508,48518
"2018","05000US17037","DeKalb County, IL",0.2397446632385254,59586
"2018","05000US46099","Minnehaha County, SD",0.19960270822048187,60244
"2018","05000US17039","De Witt County, IL",0.21118152141571045,54926
"2018","05000US29087","Holt County, MO",0.1640598475933075,42240
"2018","05000US17041","Douglas County, IL",0.2094939649105072,55891
"2018","05000US51095","James City County, VA",0.16425038874149323,84035
"2018","05000US29085","Hickory County, MO",0.1385316252708435,33649
"2018","05000US29083","Henry County, MO",0.160932719707489,42607
"2018","05000US17043","DuPage County, IL",0.22420154511928558,84999
"2018","05000US29081","Harrison County, MO",0.158900186419487,39021
"2018","05000US17045","Edgar County, IL",0.19683043658733368,47062
"2018","05000US29079","Grundy County, MO",0.1606810837984085,40303
"2018","05000US17047","Edwards County, IL",0.20883432030677795,48884
"2018","05000US51093","Isle of Wight County, VA",0.17149637639522552,70982
"2018","05000US29077","Greene County, MO",0.16752879321575165,42802
"2018","05000US17049","Effingham County, IL",0.21305543184280396,51809
"2018","05000US46101","Moody County, SD",0.18453480303287506,55731
"2018","05000US17051","Fayette County, IL",0.2061043381690979,46290
"2018","05000US46102","Oglala Lakota County, SD",0.15249702334403992,30086
"2018","05000US17053","Ford County, IL",0.200798898935318,51861
"2018","05000US29075","Gentry County, MO",0.16472168266773224,42402
"2018","05000US29073","Gasconade County, MO",0.1689358353614807,48593
"2018","05000US17055","Franklin County, IL",0.19452358782291412,40246
"2018","05000US51091","Highland County, VA",0.149946391582489,42837
"2018","05000US29071","Franklin County, MO",0.18543654680252075,55496
"2018","05000US46103","Pennington County, SD",0.18673588335514069,51508
"2018","05000US17057","Fulton County, IL",0.2008303701877594,49503
"2018","05000US29069","Dunklin County, MO",0.14395590126514435,33237
"2018","05000US17059","Gallatin County, IL",0.18787814676761627,39634
"2018","05000US29067","Douglas County, MO",0.14451809227466583,33121
"2018","05000US17061","Greene County, IL",0.2003575712442398,44378
"2018","05000US51089","Henry County, VA",0.13679537177085876,36703
"2018","05000US29065","Dent County, MO",0.16123917698860168,38722
"2018","05000US17063","Grundy County, IL",0.22649548947811127,71969
"2018","05000US29063","DeKalb County, MO",0.18999436497688293,46835
"2018","05000US17065","Hamilton County, IL",0.19967037439346313,47855
"2018","05000US29061","Daviess County, MO",0.16573001444339752,43519
"2018","05000US17067","Hancock County, IL",0.19748835265636444,51721
"2018","05000US46105","Perkins County, SD",0.18588899075984955,46868
"2018","05000US17069","Hardin County, IL",0.18129171431064606,39143
"2018","05000US29059","Dallas County, MO",0.16126394271850586,36178
"2018","05000US17071","Henderson County, IL",0.19996675848960876,47792
"2018","05000US29057","Dade County, MO",0.14915090799331665,37884
"2018","05000US29055","Crawford County, MO",0.1583656668663025,41139
"2018","05000US17073","Henry County, IL",0.20389863848686218,55287
"2018","05000US51087","Henrico County, VA",0.17189866304397583,66524
"2018","05000US29053","Cooper County, MO",0.18461041152477264,47187
"2018","05000US29051","Cole County, MO",0.18188898265361786,55767
"2018","05000US17075","Iroquois County, IL",0.1921956092119217,47589
"2018","05000US51085","Hanover County, VA",0.20448097586631775,83405
"2018","05000US46107","Potter County, SD",0.17406250536441803,54227
"2018","05000US17077","Jackson County, IL",0.2078065127134323,34982
"2018","05000US29049","Clinton County, MO",0.18226005136966705,58371
"2018","05000US17079","Jasper County, IL",0.2172199934720993,51120
"2018","05000US29047","Clay County, MO",0.19753505289554596,65973
"2018","05000US17081","Jefferson County, IL",0.21221207082271576,45746
"2018","05000US46109","Roberts County, SD",0.17767679691314697,43811
"2018","05000US29045","Clark County, MO",0.16853173077106476,43975
"2018","05000US17083","Jersey County, IL",0.214101642370224,57243
"2018","05000US51083","Halifax County, VA",0.14096792042255402,39859
"2018","05000US29043","Christian County, MO",0.18312834203243256,54273
"2018","05000US29041","Chariton County, MO",0.16196627914905548,44229
"2018","05000US17085","Jo Daviess County, IL",0.19877177476882935,54169
"2018","05000US46111","Sanborn County, SD",0.19491982460021973,51157
"2018","05000US17087","Johnson County, IL",0.2143944501876831,48359
"2018","05000US51081","Greensville County, VA",0.15143001079559326,41539
"2018","05000US29039","Cedar County, MO",0.1482895165681839,35998
"2018","05000US17089","Kane County, IL",0.20755748450756073,73684
"2018","05000US29037","Cass County, MO",0.18162648379802704,64422
"2018","05000US46115","Spink County, SD",0.19261206686496735,49463
"2018","05000US17091","Kankakee County, IL",0.19662761688232422,54624
"2018","05000US51079","Greene County, VA",0.17392563819885254,66170
"2018","05000US29035","Carter County, MO",0.15528739988803864,33283
"2018","05000US29033","Carroll County, MO",0.1643129587173462,44581
"2018","05000US17093","Kendall County, IL",0.23892998695373535,91952
"2018","05000US51077","Grayson County, VA",0.14293667674064636,36113
"2018","05000US29031","Cape Girardeau County, MO",0.1973813772201538,50227
"2018","05000US17095","Knox County, IL",0.19603364169597626,43277
"2018","05000US29029","Camden County, MO",0.15896593034267426,47373
"2018","05000US46117","Stanley County, SD",0.20454248785972595,66006
"2018","05000US17097","Lake County, IL",0.18369688093662262,83344
"2018","05000US51075","Goochland County, VA",0.17336662113666534,88815
"2018","05000US29027","Callaway County, MO",0.1930902600288391,53186
"2018","05000US46119","Sully County, SD",0.20147988200187683,54593
"2018","05000US17099","LaSalle County, IL",0.20813031494617462,56543
"2018","05000US29025","Caldwell County, MO",0.1684272736310959,44952
"2018","05000US17101","Lawrence County, IL",0.206624373793602,44774
"2018","05000US51073","Gloucester County, VA",0.18148425221443176,64296
"2018","05000US29023","Butler County, MO",0.16014903783798218,35494
"2018","05000US17103","Lee County, IL",0.20553605258464813,55563
"2018","05000US29021","Buchanan County, MO",0.19675661623477936,47517
"2018","05000US46121","Todd County, SD",0.15622656047344208,29108
"2018","05000US17105","Livingston County, IL",0.21220801770687103,54339
"2018","05000US29019","Boone County, MO",0.20772895216941833,52824
"2018","05000US17107","Logan County, IL",0.21043841540813446,53052
"2018","05000US46123","Tripp County, SD",0.17376628518104553,45288
"2018","05000US17109","McDonough County, IL",0.21930792927742004,44460
"2018","05000US51071","Giles County, VA",0.177536278963089,51780
"2018","05000US29017","Bollinger County, MO",0.16718432307243347,40935
"2018","05000US29015","Benton County, MO",0.14170897006988525,36413
"2018","05000US17111","McHenry County, IL",0.2296263426542282,81570
"2018","05000US51069","Frederick County, VA",0.18567301332950592,69346
"2018","05000US29013","Bates County, MO",0.1672973930835724,42133
"2018","05000US17113","McLean County, IL",0.2263178825378418,64271
"2018","05000US46125","Turner County, SD",0.17789281904697418,58802
"2018","05000US29011","Barton County, MO",0.15916316211223602,40349
"2018","05000US17115","Macon County, IL",0.18818913400173187,47786
"2018","05000US51067","Franklin County, VA",0.1617441326379776,52424
"2018","05000US29009","Barry County, MO",0.1554572880268097,38060
"2018","05000US46127","Union County, SD",0.21174782514572144,74857
"2018","05000US17117","Macoupin County, IL",0.20544949173927307,52483
"2018","05000US51065","Fluvanna County, VA",0.1695074737071991,70005
"2018","05000US29007","Audrain County, MO",0.1763879507780075,42463
"2018","05000US17119","Madison County, IL",0.20820586383342743,56297
"2018","05000US29005","Atchison County, MO",0.16593575477600098,45966
"2018","05000US29003","Andrew County, MO",0.18079692125320435,53356
"2018","05000US17121","Marion County, IL",0.19299069046974182,45698
"2018","05000US46129","Walworth County, SD",0.18106146156787872,47834
"2018","05000US17123","Marshall County, IL",0.20538730919361115,54807
"2018","05000US29001","Adair County, MO",0.1850673109292984,36819
"2018","05000US17125","Mason County, IL",0.1973024159669876,46962
"2018","05000US46135","Yankton County, SD",0.189853236079216,54665
"2018","05000US17127","Massac County, IL",0.1893213540315628,42833
"2018","05000US28163","Yazoo County, MS",0.1229364201426506,31773
"2018","05000US17129","Menard County, IL",0.2079949826002121,62966
"2018","05000US28161","Yalobusha County, MS",0.11736180633306503,35312
"2018","05000US17131","Mercer County, IL",0.20559802651405334,56661
"2018","05000US51063","Floyd County, VA",0.17953281104564667,42670
"2018","05000US46137","Ziebach County, SD",0.16115953028202057,30798
"2018","05000US28159","Winston County, MS",0.11724540591239929,36091
"2018","05000US17133","Monroe County, IL",0.2277953177690506,83139
"2018","05000US51061","Fauquier County, VA",0.18647466599941254,91372
"2018","05000US47001","Anderson County, TN",0.13736477494239807,46731
"2018","05000US17135","Montgomery County, IL",0.20986111462116241,46997
"2018","05000US28157","Wilkinson County, MS",0.10954318940639496,26390
"2018","05000US28155","Webster County, MS",0.1321718692779541,39192
"2018","05000US17137","Morgan County, IL",0.20786282420158386,48600
"2018","05000US47003","Bedford County, TN",0.14593471586704254,47295
"2018","05000US17139","Moultrie County, IL",0.20430870354175568,57447
"2018","05000US51059","Fairfax County, VA",0.1716204434633255,115518
"2018","05000US28153","Wayne County, MS",0.12923403084278107,35545
"2018","05000US47005","Benton County, TN",0.12204854190349579,35723
"2018","05000US17141","Ogle County, IL",0.20735149085521698,58812
"2018","05000US51057","Essex County, VA",0.14483454823493958,50033
"2018","05000US28151","Washington County, MS",0.09961238503456116,30187
"2018","05000US17143","Peoria County, IL",0.20188072323799133,52380
"2018","05000US28149","Warren County, MS",0.12077473849058151,41162
"2018","05000US17145","Perry County, IL",0.21010515093803406,48423
"2018","05000US47007","Bledsoe County, TN",0.1391175240278244,37530
"2018","05000US17147","Piatt County, IL",0.22378350794315338,65797
"2018","05000US28147","Walthall County, MS",0.11083963513374329,32016
"2018","05000US17149","Pike County, IL",0.19914929568767548,41671
"2018","05000US47009","Blount County, TN",0.1414591521024704,51233
"2018","05000US17151","Pope County, IL",0.19770464301109314,42917
"2018","05000US28145","Union County, MS",0.14585626125335693,44880
"2018","05000US17153","Pulaski County, IL",0.16090352833271027,35875
"2018","05000US28143","Tunica County, MS",0.11452849954366684,30241
"2018","05000US17155","Putnam County, IL",0.2110600769519806,65902
"2018","05000US28141","Tishomingo County, MS",0.1372949182987213,37909
"2018","05000US47011","Bradley County, TN",0.13283368945121765,45326
"2018","05000US17157","Randolph County, IL",0.21489310264587402,50681
"2018","05000US28139","Tippah County, MS",0.13658498227596283,38571
"2018","05000US17159","Richland County, IL",0.19770586490631104,46497
"2018","05000US51053","Dinwiddie County, VA",0.16286353766918182,54805
"2018","05000US28137","Tate County, MS",0.13858382403850555,45643
"2018","05000US47013","Campbell County, TN",0.13561514019966125,34997
"2018","05000US17161","Rock Island County, IL",0.22235703468322754,50952
"2018","05000US51051","Dickenson County, VA",0.15560537576675415,32795
"2018","05000US28135","Tallahatchie County, MS",0.13511265814304352,29233
"2018","05000US17163","St. Clair County, IL",0.19365711510181427,50598
"2018","05000US28133","Sunflower County, MS",0.11636678129434586,29529
"2018","05000US17165","Saline County, IL",0.18575666844844818,40690
"2018","05000US47015","Cannon County, TN",0.1445225328207016,45097
"2018","05000US28131","Stone County, MS",0.15290121734142303,41884
"2018","05000US17167","Sangamon County, IL",0.2061358094215393,55090
"2018","05000US47017","Carroll County, TN",0.12851576507091522,40392
"2018","05000US17169","Schuyler County, IL",0.20632563531398773,49566
"2018","05000US28129","Smith County, MS",0.14026407897472382,38521
"2018","05000US17171","Scott County, IL",0.20334385335445404,52386
"2018","05000US28127","Simpson County, MS",0.12370476126670837,39568
"2018","05000US17173","Shelby County, IL",0.1979130655527115,51069
"2018","05000US28125","Sharkey County, MS",0.09484647959470749,27880
"2018","05000US17175","Stark County, IL",0.19248969852924347,56414
"2018","05000US51049","Cumberland County, VA",0.1451173722743988,42692
"2018","05000US28123","Scott County, MS",0.12909945845603943,34452
"2018","05000US47019","Carter County, TN",0.1271757036447525,33382
"2018","05000US17177","Stephenson County, IL",0.18857210874557495,45863
"2018","05000US51047","Culpeper County, VA",0.1733861267566681,67023
"2018","05000US28121","Rankin County, MS",0.1572956144809723,62284
"2018","05000US17179","Tazewell County, IL",0.22369277477264404,60590
"2018","05000US47021","Cheatham County, TN",0.1525280475616455,58555
"2018","05000US17181","Union County, IL",0.19534336030483246,45476
"2018","05000US28119","Quitman County, MS",0.09568045288324356,26210
"2018","05000US28117","Prentiss County, MS",0.1345812976360321,36558
"2018","05000US17183","Vermilion County, IL",0.18574145436286926,45247
"2018","05000US28115","Pontotoc County, MS",0.14770561456680298,41455
"2018","05000US17185","Wabash County, IL",0.1995094120502472,50195
"2018","05000US47023","Chester County, TN",0.1471097618341446,44567
"2018","05000US17187","Warren County, IL",0.19449953734874725,48346
"2018","05000US51045","Craig County, VA",0.1599472165107727,48221
"2018","05000US28113","Pike County, MS",0.11361783742904663,32485
"2018","05000US47025","Claiborne County, TN",0.1374271661043167,33437
"2018","05000US17189","Washington County, IL",0.21379324793815613,58587
"2018","05000US28111","Perry County, MS",0.13096602261066437,38064
"2018","05000US17191","Wayne County, IL",0.2025727927684784,45583
"2018","05000US28109","Pearl River County, MS",0.14820943772792816,43654
"2018","05000US17193","White County, IL",0.1958434283733368,44874
"2018","05000US51043","Clarke County, VA",0.17040975391864777,76753
"2018","05000US28107","Panola County, MS",0.12945818901062012,35570
"2018","05000US17195","Whiteside County, IL",0.20083551108837128,51567
"2018","05000US47027","Clay County, TN",0.1160627007484436,30976
"2018","05000US28105","Oktibbeha County, MS",0.1530630737543106,36105
"2018","05000US17197","Will County, IL",0.20538395643234253,81640
"2018","05000US51041","Chesterfield County, VA",0.17168191075325012,76260
"2018","05000US47029","Cocke County, TN",0.12286743521690369,31965
"2018","05000US28103","Noxubee County, MS",0.10267669707536697,29330
"2018","05000US17199","Williamson County, IL",0.21965213119983673,48112
"2018","05000US51037","Charlotte County, VA",0.1418697088956833,38557
"2018","05000US28101","Newton County, MS",0.13360357284545898,37468
"2018","05000US17201","Winnebago County, IL",0.1840343475341797,50296
"2018","05000US28099","Neshoba County, MS",0.12895312905311584,37195
"2018","05000US47031","Coffee County, TN",0.14731909334659576,47884
"2018","05000US17203","Woodford County, IL",0.22345928847789764,73055
"2018","05000US51036","Charles City County, VA",0.1419927477836609,56907
"2018","05000US28097","Montgomery County, MS",0.1111297681927681,34946
